"key","status","en_was","en","translation"
"data.wineries.petrides.tastingInfo","new","","By appointment only.","Uniquement sur rendez-vous."
"data.wineries.petrides.transport","new","","Phinikas, western Laona.","Phinikas, Laona occidentale."
"data.wineries.petrides.winterTip","new","","Western Paphos. Phinikas. Boutique. Valley views. Book ahead.","Ouest de Paphos. Phinikas. Boutique. Vue sur la vallée. Réservez à l’avance."
"data.wineries.pittali.tastingInfo","new","","By appointment; call ahead","Sur rendez-vous ; appelez avant de venir"
"data.wineries.pittali.winterTip","new","","High-altitude Pitsilia. Call ahead. Combine with Madari Ridge walk. The mountain does the work.","Pitsilia d’altitude. Appelez avant de venir. À combiner avec la crête de Madari. La montagne fait le travail."
"data.wineries.povis.tastingInfo","new","","By appointment; call ahead","Sur rendez-vous ; appelez avant de venir"
"data.wineries.povis.winterTip","new","","Small and personal. Call ahead. Chrysorrogiatissa Monastery nearby.","Petit et personnel. Appelez avant de venir. Le monastère de Chrysorrogiatissa à proximité."
"data.wineries.revecca.tastingInfo","new","","By appointment only","Uniquement sur rendez-vous"
"data.wineries.revecca.winterTip","new","","Small-batch. Call ahead. Agios Mamas is quiet Commandaria country.","Petites cuvées. Appelez avant de venir. Agios Mamas, c’est la commandaria côté calme."
"data.wineries.santo.bestTimeToVisit","new","","Dec to Mar, 12:00–14:00 or late afternoon for golden hour.","Déc. à mars, 12 h–14 h ou en fin d’après-midi pour l’heure dorée."
"data.wineries.santo.openingHours","new","","Restaurant 12:00–16:00; check for winter variations.","Restaurant 12 h–16 h ; vérifiez les horaires d’hiver."
"data.wineries.santo.parking","new","","On-site.","Sur place."
"data.wineries.santo.tastingInfo","new","","Restaurant 12:00–16:00 in season; tastings by appointment Nov–Mar. Book ahead for groups.","Restaurant 12 h–16 h en saison ; dégustations sur rendez-vous de nov. à mars. Réservez à l’avance pour les groupes."
"data.wineries.santo.transport","new","","Hill above Limassol; Krasochoria corridor.","Colline au-dessus de Limassol ; corridor des Krasochoria."
"data.wineries.santo.winterTip","new","","Book lunch for sea views; the terrace fills at weekends. Sunset in Dec is ~17:00.","Réservez un déjeuner face à la mer ; la terrasse se remplit le week-end. Coucher de soleil en déc. vers 17 h."
"data.wineries.savvas.bestTimeToVisit","new","","Dec to Mar; call ahead.","Déc. à mars ; appelez avant de venir."
"data.wineries.savvas.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.savvas.parking","new","","On-site.","Sur place."
"data.wineries.savvas.tastingInfo","new","","By appointment.","Sur rendez-vous."
"data.wineries.savvas.transport","new","","Silikou 650 m, Commandaria zone.","Silikou 650 m, zone de la commandaria."
"data.wineries.savvas.winterTip","new","","Combine with Commandaria Museum in Silikou. Stone cellar, centuries of tradition.","À combiner avec le musée de la commandaria à Silikou. Cave en pierre, des siècles de tradition."
"data.wineries.semeli.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.semeli.parking","new","","On-site.","Sur place."
"data.wineries.semeli.tastingInfo","new","","Tastings by appointment","Dégustations sur rendez-vous"
"data.wineries.semeli.transport","new","","~40 min from Nicosia. Mesaoria foothills.","À env. 40 min de Nicosie. Contreforts de la Mesaoria."
"data.wineries.semeli.winterTip","new","","Nicosia's closest quality winery. Combine with Lefkara or Machairas. Book ahead.","Le domaine de qualité le plus proche de Nicosie. À combiner avec Lefkara ou Machairas. Réservez à l’avance."
"data.wineries.silikou-museum.tastingInfo","new","","Contact village for hours; tastings sometimes available","Contactez le village pour les horaires ; dégustations parfois possibles"
"data.wineries.silikou-museum.winterTip","new","","Call ahead. Silikou is off the main loop; fewer visitors, more room to breathe. Combine with Savvas winery for a full Commandaria day.","Appelez avant de venir. Silikou est à l’écart de la boucle principale ; moins de visiteurs, plus d’air. À combiner avec le domaine Savvas pour une journée commandaria complète."
"data.wineries.sodap.openingHours","new","","By appointment; book ahead for tours. Call ahead Nov–Mar.","Sur rendez-vous ; réservez les visites à l’avance. De nov. à mars, appelez avant de venir."
"data.wineries.sodap.parking","new","","On-site.","Sur place."
"data.wineries.sodap.tastingInfo","new","","Tours and tastings; book ahead","Visites et dégustations ; réservez à l’avance"
"data.wineries.sodap.transport","new","","Limassol seafront. Central.","Front de mer de Limassol. Central."
"data.wineries.sodap.winterTip","new","","Historic cooperative. Industrial scale, heritage story. Easy from Limassol centre.","Coopérative historique. Échelle industrielle, récit patrimonial. Facile depuis le centre de Limassol."
"data.wineries.solia.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.solia.parking","new","","On-site.","Sur place."
"data.wineries.solia.tastingInfo","new","","By appointment; call ahead","Sur rendez-vous ; appelez avant de venir"
"data.wineries.solia.transport","new","","Nicosia hills. ~45 min from capital.","Collines de Nicosie. À env. 45 min de la capitale."
"data.wineries.solia.winterTip","new","","Off the main routes. Intimate. Combine with Agros or Machairas.","À l’écart des grands axes. Intimiste. À combiner avec Agros ou Machairas."
"data.wineries.stavrinos.bestTimeToVisit","new","","Dec to Mar; claim a seat by the fire.","Déc. à mars ; réservez votre place près du feu."
"data.wineries.stavrinos.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.stavrinos.parking","new","","On-site.","Sur place."
"data.wineries.stavrinos.tastingInfo","new","","By appointment; winter hours.","Sur rendez-vous ; horaires d’hiver."
"data.wineries.stavrinos.transport","new","","Dhoros village, Krasochoria.","Village de Dhoros, Krasochoria."
"data.wineries.stavrinos.winterTip","new","","Fireplace tastings. Book ahead. Mountain views and fire—winter favourite.","Dégustations au coin du feu. Réservez à l’avance. Vue sur la montagne et flambée — un favori de l’hiver."
"data.wineries.sterna-boutique.bestTimeToVisit","new","","Dec to Mar; combine with Adonis or Aphrodite trail.","Déc. à mars ; à combiner avec le sentier d’Adonis ou d’Aphrodite."
"data.wineries.sterna-boutique.openingHours","new","","9:30–18:00 in season; call ahead Nov–Mar.","9 h 30 – 18 h en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.sterna-boutique.parking","new","","On-site.","Sur place."
"data.wineries.sterna-boutique.tastingInfo","new","","Tastings €5; olives, bread, cheese. Cave and museum tours.","Dégustations 5 € ; olives, pain, fromage. Visites de la cave troglodyte et du musée."
"data.wineries.sterna-boutique.transport","new","","Kathikas, Akamas wine loop.","Kathikas, boucle des vins de l’Akamas."
"data.wineries.sterna-boutique.winterTip","new","","Ancient cave cellar is the draw. Kathikas village does lunch.","Le cellier troglodyte antique fait le détour. Pour déjeuner, le village de Kathikas."
"data.wineries.sygkrasi.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.sygkrasi.parking","new","","On-site.","Sur place."
"data.wineries.sygkrasi.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.sygkrasi.transport","new","","Kathikas village. On the Akamas–Laona loop.","Village de Kathikas. Sur la boucle Akamas–Laona."
"data.wineries.sygkrasi.winterTip","new","","Kathikas. Akamas loop. Trail in the morning, wine after. The Farmyard for lunch.","Kathikas. Boucle de l’Akamas. Sentier le matin, vin ensuite. The Farmyard pour déjeuner."
"data.wineries.syndesmos.bestTimeToVisit","new","","Dec to Mar; slow afternoon.","Déc. à mars ; après-midi tranquille."
"data.wineries.syndesmos.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.syndesmos.parking","new","","On-site.","Sur place."
"data.wineries.syndesmos.tastingInfo","new","","Call ahead for visits.","Appelez avant pour organiser une visite."
"data.wineries.syndesmos.transport","new","","Agios Georgios, Laona route.","Agios Georgios, route de Laona."
"data.wineries.syndesmos.winterTip","new","","Cooperative; community-driven. Call ahead. Groups welcome.","Coopérative portée par la communauté. Appelez avant de venir. Groupes bienvenus."
"data.wineries.tria-elit.bestTimeToVisit","new","","Dec to Mar; combine with Kourion or harbour lunch.","Déc. à mars ; à combiner avec Kourion ou un déjeuner au port."
"data.wineries.tria-elit.tastingInfo","new","","Tastings €8–12; reserve for groups.","Dégustations 8–12 € ; réservez pour les groupes."
"data.wineries.tria-elit.winterTip","new","","Terrace catches winter sun. Easy half-day from Limassol.","La terrasse capte le soleil d’hiver. Une demi-journée facile depuis Limassol."
"data.wineries.tsangarides.bestTimeToVisit","new","","Dec to Mar, book ahead.","Déc. à mars, réservez à l’avance."
"data.wineries.tsangarides.openingHours","new","","Mon–Sat 9:00–17:00","Lun.–sam. 9 h–17 h"
"data.wineries.tsangarides.parking","new","","On-site.","Sur place."
"data.wineries.tsangarides.tastingInfo","new","","Tastings by appointment. Mon–Sat 9:00–17:00; closed Sun.","Dégustations sur rendez-vous. Lun.–sam. 9 h–17 h ; fermé le dimanche."
"data.wineries.tsangarides.transport","new","","Lemona, Paphos 8545.","Lemona, Paphos 8545."
"data.wineries.tsangarides.winterTip","new","","Stone-built tasting room is cosy. Laona route—combine with Vouni Panayia.","La salle de dégustation en pierre est cosy. Route de Laona — à combiner avec Vouni Panayia."
"data.wineries.tsiakkas.bestTimeToVisit","new","","Dec to Mar, 11:00–14:00. Book ahead.","Déc. à mars, 11 h–14 h. Réservez à l’avance."
"data.wineries.tsiakkas.openingHours","new","","Mon–Fri 10:00–16:00, Sat 11:00–17:00. Closed Sun except select dates.","Lun.–ven. 10 h–16 h, sam. 11 h–17 h. Fermé le dimanche sauf dates ponctuelles."
"data.wineries.tsiakkas.parking","new","","On-site.","Sur place."
"data.wineries.tsiakkas.tastingInfo","new","","Guided tour & tasting Mon–Fri 12:00 & 14:00, Sat 11:00, 13:00 & 15:00. À la carte tastings by glass. Private tours from €70. Min 4 for guided.","Visite guidée et dégustation lun.–ven. 12 h et 14 h, sam. 11 h, 13 h et 15 h. Dégustations à la carte au verre. Visites privées à partir de 70 €. Minimum 4 personnes pour la visite guidée."
"data.wineries.tsiakkas.transport","new","","Pelendri, Pitsilia. ~45 min from Limassol.","Pelendri, Pitsilia. Environ 45 min de Limassol."
"data.wineries.tsiakkas.winterTip","new","","Heated terrace in winter. Ask about the Xynisteri lees-aged.","Terrasse chauffée en hiver. Demandez le Xynisteri élevé sur lies."
"data.wineries.vasilikon.bestTimeToVisit","new","","Dec to Mar; restaurant at lunch.","Déc. à mars ; restaurant au déjeuner."
"data.wineries.vasilikon.openingHours","new","","Winery 8:30–18:00, restaurant 10:00–16:00 in season; call ahead Nov–Mar.","Domaine 8 h 30 – 18 h, restaurant 10 h – 16 h en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.vasilikon.parking","new","","On-site.","Sur place."
"data.wineries.vasilikon.tastingInfo","new","","Tastings with cheese platters. Winery 8:30–18:00; restaurant 10:00–16:00.","Dégustations avec plateaux de fromages. Domaine 8 h 30 – 18 h ; restaurant 10 h – 16 h."
"data.wineries.vasilikon.transport","new","","Kathikas 8573, Paphos.","Kathikas 8573, Paphos."
"data.wineries.vasilikon.winterTip","new","","Combine with Adonis or Aphrodite trail. Kathikas is on the Akamas loop.","À combiner avec le sentier d’Adonis ou d’Aphrodite. Kathikas est sur la boucle de l’Akamas."
"data.wineries.vlassides.bestTimeToVisit","new","","Dec to Mar, 11:00–13:00 or 13:30–15:00.","Déc. à mars, 11 h – 13 h ou 13 h 30 – 15 h."
"data.wineries.vlassides.openingHours","new","","Mon–Fri 11:00–16:00 by appointment. Closed Sun & holidays.","Lun–ven 11 h – 16 h sur rendez-vous. Fermé dim. et jours fériés."
"data.wineries.vlassides.parking","new","","On-site.","Sur place."
"data.wineries.vlassides.tastingInfo","new","","Guided tour €10; Rainbow (3 wines) €7.50; 4×4 (4 wines + 4 cheeses) €18; Meet Winemaker €50 (min 4). Mon–Fri 11:00–16:00 by appointment.","Visite guidée 10 € ; Rainbow (3 vins) 7,50 € ; 4×4 (4 vins + 4 fromages) 18 € ; Meet Winemaker 50 € (min. 4). Lun–ven 11 h – 16 h sur rendez-vous."
"data.wineries.vlassides.transport","new","","Koilani. From Ayios Amvrosios, follow Vouni–Kilani; sign 1.5 km past Vouni.","Koilani. Depuis Ayios Amvrosios, suivez Vouni–Kilani ; panneau 1,5 km après Vouni."
"data.wineries.vlassides.winterTip","new","","Book at least 1 day ahead. Shiraz and Cabernet are standouts.","Réservez au moins 1 jour à l’avance. Le shiraz et le cabernet se distinguent."
